tick,population_size,avg_energy,std_energy,avg_age,std_age,births,deaths,deaths_starvation,deaths_natural,avg_S,std_S,min_S,max_S,avg_V,std_V,min_V,max_V,avg_M,std_M,min_M,max_M,avg_IQ,std_IQ,min_IQ,max_IQ,avg_W,std_W,min_W,max_W,avg_R,std_R,min_R,max_R,avg_T0,std_T0,min_T0,max_T0,genetic_diversity,genetic_quality,population_distribution,patch_usage,zone_transitions,Polar_population,Polar_energy_mean,Polar_age_mean,Polar_S_mean,Polar_V_mean,Polar_M_mean,Polar_IQ_mean,Polar_W_mean,Polar_R_mean,Polar_T0_mean,Middle_population,Middle_energy_mean,Middle_age_mean,Middle_S_mean,Middle_V_mean,Middle_M_mean,Middle_IQ_mean,Middle_W_mean,Middle_R_mean,Middle_T0_mean,Equator_population,Equator_energy_mean,Equator_age_mean,Equator_S_mean,Equator_V_mean,Equator_M_mean,Equator_IQ_mean,Equator_W_mean,Equator_R_mean,Equator_T0_mean,avg_lifespan,max_lifespan,reproduction_rate,extinction_probability,avg_death_age,migration_rate
10,499,110.33446893787574,1.9531625524901974,11.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.021550377649,0.0471,0,76,110.83421052631579,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,110.25129310344828,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,110.23664921465966,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
11,499,111.23346693386773,2.1737784684896058,12.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.0710285826867,0.047,0,76,111.81052631578946,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,111.10775862068965,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,111.1565445026178,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
12,499,112.13607214428856,2.4043092164741475,13.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.0866442772676,0.0471,0,76,112.76315789473684,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,111.97974137931033,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,112.0764397905759,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
13,499,113.01342685370741,2.639927748480022,14.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.106644949346,0.0464,0,76,113.71578947368421,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,112.8206896551724,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,112.96806282722514,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
14,499,113.87815631262525,2.8858899023823974,15.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.1501681946756,0.046,0,76,114.64473684210526,15.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,113.64999999999999,15.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,113.85026178010469,15.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
15,499,114.72484969939879,3.1413691485895847,16.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.185212901444,0.0455,0,76,115.50263157894736,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,114.47155172413792,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,114.72303664921465,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
16,499,115.57515030060121,3.4094798478831487,17.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.1645088639266,0.0456,0,76,116.40789473684211,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,115.27758620689653,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,115.60523560209424,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
17,499,116.42905811623245,3.6887872828160155,18.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.1810487940925,0.0457,0,76,117.31315789473683,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,116.09137931034482,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,116.48743455497382,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
18,499,117.27034068136271,3.944251046371432,19.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.199027329046,0.0452,0,76,118.19473684210526,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,116.91293103448274,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,117.33664921465969,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
19,499,118.09719438877752,4.205673253990073,20.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.2111293172043,0.0447,0,76,119.02894736842106,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,117.7383620689655,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,118.16230366492147,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
20,499,118.92585170340679,4.47806869358894,21.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.205045839033,0.0448,0,76,119.86315789473684,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,118.56379310344826,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,118.99267015706806,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
21,499,119.74909819639277,4.759070465097209,22.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.1924389009237,0.0446,0,76,120.6973684210526,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,119.37758620689651,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,119.82303664921464,22.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
22,499,120.56513026052103,5.0466070799205935,23.0,0.0,0,1,0,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2854.1746332150396,0.0444,0,76,121.53157894736842,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,120.18362068965516,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,120.64397905759162,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,9,0.0,0.0,9.0,0
23,498,121.36465863453813,5.346826178647928,24.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.375761494092,0.0439,0,76,122.34210526315789,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,232,120.97327586206895,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,190,121.4515789473684,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
24,498,115.509437751004,7.331820623813713,25.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.3470405138387,0.0431,0,76,123.10526315789474,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,110.73809523809521,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,118.25759162303663,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
25,498,109.65060240963852,10.748238374317873,26.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.3102868820656,0.043,0,76,123.84473684210525,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,100.5160173160173,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,115.0502617801047,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
26,498,103.78634538152609,14.625169971112303,27.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.246377073677,0.0427,0,76,124.5486842105263,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,90.28225108225105,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,111.85706806282721,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
27,498,97.91526104417669,18.680405730743374,28.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.176021170942,0.0424,0,76,125.25263157894736,28.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,80.04069264069263,28.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,108.65549738219893,28.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
28,498,92.03293172690762,22.816963318981717,29.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.1115096263443,0.0422,0,76,125.95657894736841,29.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,69.79134199134197,29.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,105.43403141361256,29.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
29,498,86.14879518072286,27.0024253067015,30.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2856.0478569244187,0.0421,0,76,126.6842105263158,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,59.53809523809521,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,102.20314136125653,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
30,498,80.25381526104417,31.219453753592482,31.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2855.981780593454,0.0418,0,76,127.41184210526312,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231,49.26926406926404,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191,98.96282722513087,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
31,498,74.36646586345378,35.44185378841912,32.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2855.9395286851905,0.0414,0,76,128.1157894736842,32.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,230,38.970869565217356,32.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,95.49166666666663,32.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
32,498,68.47851405622488,39.68937624285612,33.0,0.0,0,2,0,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2855.9023812799733,0.0416,0,76,128.81973684210524,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,230,28.6773913043478,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,92.27187499999998,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.5,24,0.0,0.0,16.5,0
33,483,64.62732919254655,43.015501545350496,34.0,0.0,0,17,15,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2846.715694996354,0.0407,0,76,129.48815789473682,34.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,215,19.90930232558138,34.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,89.02812499999997,34.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.941176470588236,34,0.0,0.0,31.941176470588236,0
34,452,63.30398230088493,45.6000861868426,35.0,0.0,0,48,46,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2850.139062370849,0.0392,0,76,130.15657894736836,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184,12.238043478260863,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,85.77968749999998,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,33.916666666666664,35,0.0,0.0,33.916666666666664,0
35,419,62.91229116945106,48.24136929747796,36.0,0.0,0,81,79,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2803.048031619351,0.0377,0,76,130.82499999999996,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,151,3.779139072847681,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,82.53593749999997,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,34.76543209876543,36,0.0,0.0,34.76543209876543,0
36,269,93.73940520446094,25.969371601104566,37.0,0.0,0,231,229,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2730.7217710602877,0.0226,0,76,131.49342105263156,37.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,78.8725388601036,37.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.21645021645022,37,0.0,0.0,36.21645021645022,0
37,268,91.95447761194025,27.139109895520555,38.0,0.0,0,232,230,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2724.9314194565077,0.0226,0,76,132.16184210526313,38.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,76.03906249999999,38.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.224137931034484,38,0.0,0.0,36.224137931034484,0
38,268,89.81679104477608,28.900022881278627,39.0,0.0,0,232,230,2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2724.91615911813,0.0225,0,76,132.81842105263155,39.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,72.79531249999997,39.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.224137931034484,38,0.0,0.0,36.224137931034484,0
39,267,87.55056179775278,30.6618544149532,40.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.6138297999805,0.0222,0,75,133.66399999999996,40.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,69.53749999999997,40.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
40,267,85.38764044943817,32.43768149197541,41.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.555998452447,0.0222,0,75,134.32799999999995,41.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,66.27031249999997,41.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
41,267,83.23820224719098,34.19632951901899,42.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.5528889777283,0.0223,0,75,134.98,42.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,63.026562499999976,42.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
42,267,81.03408239700371,35.885545265321895,43.0,0.0,0,233,230,3,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,0,0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.8571428571428571,2729.5484196437883,0.022,0,74,135.50810810810808,43.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,132.0,43.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,192,59.773437499999964,43.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.24034334763949,40,0.0,0.0,36.24034334763949,0
